Tx,Ty,Tz,A1x,A1y,A1z,A2x,A2y,A2z
-6.374239897486362327e-01,-7.705132427758335512e-01,-4.417437057204781652e-14,-7.705132427758335512e-01,6.374239897486362327e-01,2.633844834605692349e-16,2.795486230222142482e-14,3.420482510533523136e-14,-1.000000000000000000e+00
-6.252426563355079070e-01,-7.804304073384878970e-01,-1.944132455048705924e-13,-7.804304073384878970e-01,6.252426563355079070e-01,4.265943524861752259e-17,1.215221613258445930e-13,1.517526808799761894e-13,-1.000000000000000000e+00
-6.129070536530768498e-01,-7.901550123756123645e-01,5.521796321802856189e-14,-7.901550123756124755e-01,6.129070536530769608e-01,1.196888462275890671e-16,-3.393805188645805298e-14,-4.355739227180099188e-14,-1.000000000000000000e+00
-6.004202253258045241e-01,-7.996846584871503127e-01,-1.944132455047907218e-13,-7.996846584871503127e-01,6.004202253258045241e-01,4.267469043948992111e-17,1.166955183770572457e-13,1.554949125841264597e-13,-1.000000000000000000e+00
-5.877852522924283951e-01,-8.090169943749799808e-01,5.521796321809903557e-14,-8.090169943749799808e-01,5.877852522924282841e-01,1.196959479728636063e-16,-3.255314049729223512e-14,-4.460191512523706738e-14,-1.000000000000000000e+00
-5.750052520431194747e-01,-8.181497174251353144e-01,-1.946433203515977537e-13,-8.181497174251353144e-01,5.750052520431194747e-01,4.258200058884087509e-17,1.118860930255309531e-13,1.592718624183308604e-13,-1.000000000000000000e+00
-5.620833778518460333e-01,-8.270805742747551204e-01,-1.766974823010955411e-13,-8.270805742747551204e-01,5.620833778518460333e-01,1.657923139511510068e-16,9.918159410748352593e-14,1.462362442383410425e-13,-1.000000000000000000e+00
-5.490228179981498924e-01,-8.358073613682582836e-01,1.541501473252631949e-14,-8.358073613682583947e-01,5.490228179981498924e-01,9.386821837929495582e-17,-8.541650575854534523e-15,-1.283244699527058663e-14,-1.000000000000000000e+00
-5.358267949789274898e-01,-8.443279255020589291e-01,-1.766974823012954448e-13,-8.443279255020589291e-01,5.358267949789274898e-01,1.657930282559978476e-16,9.453926193873880455e-14,1.492794550198498351e-13,-1.000000000000000000e+00
-5.224985647160613755e-01,-8.526401643540232334e-01,1.541501473254404992e-14,-8.526401643540233444e-01,5.224985647160613755e-01,9.387349270926207866e-17,-8.134363383083317370e-15,-1.309441192987057648e-14,-1.000000000000000000e+00
-5.090414157502074488e-01,-8.607420270040404553e-01,-1.766974823012491734e-13,-8.607420270040404553e-01,5.090414157502075598e-01,1.657939887176624219e-16,8.980363069621120766e-14,1.521753450892274765e-13,-1.000000000000000000e+00
-4.954586684324437940e-01,-8.686315144381705489e-01,-3.451122700907192196e-14,-8.686315144381705489e-01,4.954586684324437940e-01,2.548648678962786798e-16,1.687750292370673560e-14,3.010381439008774221e-14,-1.000000000000000000e+00
-4.817536741018542679e-01,-8.763066800437870896e-01,7.362395096158784584e-14,-8.763066800437872006e-01,4.817536741018543234e-01,7.582144334252266692e-17,-3.553505171493131026e-14,-6.448063277994967365e-14,-1.000000000000000000e+00
-4.679298142605516353e-01,-8.837656300887049010e-01,-3.451122700854915961e-14,-8.837656300887050120e-01,4.679298142605516353e-01,2.548559053392653222e-16,1.592359915425015891e-14,3.061909095879338928e-14,-1.000000000000000000e+00
-4.539904997396814190e-01,-8.910065241882992870e-01,7.362395096137656996e-14,-8.910065241882993980e-01,4.539904997396813635e-01,7.581777249618559782e-17,-3.349212841970867333e-14,-6.556500009468124045e-14,-1.000000000000000000e+00
-4.399391698557559294e-01,-8.980275757606936970e-01,-3.451122700914505883e-14,-8.980275757606936970e-01,4.399391698557559294e-01,2.548475723547029963e-16,1.495398041351662832e-14,3.110415095697099993e-14,-1.000000000000000000e+00
-4.257792915650698284e-01,-9.048270524660209091e-01,-8.098634605916466155e-14,-9.048270524660209091e-01,4.257792915650697729e-01,1.086826890313116021e-16,3.438397001434442511e-14,7.332491163304824476e-14,-1.000000000000000000e+00
-4.115143586052928404e-01,-9.114032766353621362e-01,8.995926507762465996e-14,-9.114032766353621362e-01,4.115143586052928404e-01,2.329264836998094151e-17,-3.704075826506814568e-14,-8.197958369620203602e-14,-1.000000000000000000e+00
-3.971478906348097082e-01,-9.177546256839685945e-01,9.571113624983194632e-14,-9.177546256839685945e-01,3.971478906348097082e-01,2.542252496629235895e-16,-3.824479227072544276e-14,-8.773837300110209204e-14,-1.000000000000000000e+00
-3.826834323652237857e-01,-9.238795325112311163e-01,8.995926507737714696e-14,-9.238795325112312273e-01,3.826834323652237857e-01,2.328866690864315322e-17,-3.444743625556006856e-14,-8.310261157775333100e-14,-1.000000000000000000e+00
-3.681245526846443350e-01,-9.297764858882647809e-01,9.571113624998107259e-14,-9.297764858882646699e-01,3.681245526846443905e-01,2.542172927821937503e-16,-3.546998448009839515e-14,-8.889638029569015968e-14,-1.000000000000000000e+00
-3.534748437794151266e-01,-9.354440308298076490e-01,7.316380126524420958e-14,-9.354440308298076490e-01,3.534748437794150711e-01,1.328244658431052838e-17,-2.587398820791247616e-14,-6.843594615565963126e-14,-1.000000000000000000e+00
-3.387379202453089655e-01,-9.408807689542192376e-01,-4.785556812827624925e-14,-9.408807689542191266e-01,3.387379202453089100e-01,-1.360824011118168799e-17,1.622329935134990833e-14,4.502177411232011363e-14,-1.000000000000000000e+00
-3.239174181980273293e-01,-9.460853588275870418e-01,1.235501927036439895e-13,-9.460853588275871529e-01,3.239174181980273848e-01,1.871459718284285901e-16,-4.019711550234356090e-14,-1.168284085572237541e-13,-1.000000000000000000e+00
-3.090169943749366266e-01,-9.510565162951569729e-01,-4.785556812850306885e-14,-9.510565162951570839e-01,3.090169943749366821e-01,-1.360299907466598172e-17,1.480112104808615324e-14,4.550914635173114955e-14,-1.000000000000000000e+00
-2.940403252320871186e-01,-9.557930147983967339e-01,1.235501927035779524e-13,-9.557930147983967339e-01,2.940403252320871186e-01,1.871428453686533382e-16,-3.650760866941995714e-14,-1.180333836199586223e-13,-1.000000000000000000e+00
-2.789911060391923603e-01,-9.602936856769537233e-01,-5.153676567648358847e-14,-9.602936856769538343e-01,2.789911060391923603e-01,-1.539574661608028910e-17,1.439308369602654795e-14,4.948613538296323051e-14,-1.000000000000000000e+00
-2.638730499653739181e-01,-9.645574184577977439e-01,-1.944132455052293789e-13,-9.645574184577977439e-01,2.638730499653739181e-01,4.282468265314151815e-17,5.125910917978572028e-14,1.875340384781515937e-13,-1.000000000000000000e+00
-2.486898871648924314e-01,-9.685831611286215281e-01,5.521796321793892836e-14,-9.685831611286214171e-01,2.486898871648924314e-01,1.197544666190943189e-16,-1.384814120198160678e-14,-5.345340763992423840e-14,-1.000000000000000000e+00
-2.334453638558121880e-01,-9.723699203976989835e-01,-1.944132455047908732e-13,-9.723699203976989835e-01,2.334453638558121880e-01,4.283429943516750005e-17,4.534322005092318027e-14,1.890515915243689550e-13,-1.000000000000000000e+00
-2.181432413965350148e-01,-9.759167619387489889e-01,5.521796321799237527e-14,-9.759167619387490999e-01,2.181432413965350703e-01,1.197570970293107605e-16,-1.216229843803953543e-14,-5.386201166322985949e-14,-1.000000000000000000e+00
-2.027872953563576441e-01,-9.792228106217978345e-01,-1.944132455049976684e-13,-9.792228106217978345e-01,2.027872953563576441e-01,4.284345927738515876e-17,3.938258294479967324e-14,1.903825727947400107e-13,-1.000000000000000000e+00
-1.873813145855151019e-01,-9.822872507287285782e-01,-4.785556812095589142e-14,-9.822872507287286892e-01,1.873813145855151019e-01,9.316819273134836090e-17,8.875721336847943299e-15,4.702537242002671351e-14,-1.000000000000000000e+00
-1.719291002795232670e-01,-9.851093261547541058e-01,1.541501473251617158e-14,-9.851093261547541058e-01,1.719291002795232670e-01,9.393496603834103679e-17,-2.742825824853501433e-15,-1.516932462161885469e-14,-1.000000000000000000e+00
-1.564344650400186221e-01,-9.876883405951712991e-01,-1.766974823011294937e-13,-9.876883405951712991e-01,1.564344650400185943e-01,1.658308161098917958e-16,2.747778695411222708e-14,1.745479847363525643e-13,-1.000000000000000000e+00
-1.409012319377986044e-01,-9.900236577165267837e-01,1.541501473253487389e-14,-9.900236577165267837e-01,1.409012319377986322e-01,9.393983697311886087e-17,-2.264997227158900914e-15,-1.524799303050077654e-14,-1.000000000000000000e+00
-1.253332335642301232e-01,-9.921147013144870908e-01,-1.766974823011122271e-13,-9.921147013144872018e-01,1.253332335642301509e-01,1.658357765250641324e-16,2.198153870756230351e-14,1.753249546103023866e-13,-1.000000000000000000e+00
-1.097343110910023595e-01,-9.939609554551844806e-01,2.139696074726675667e-14,-9.939609554551843695e-01,1.097343110910023456e-01,1.080484204857981237e-16,-2.455376658304023486e-15,-2.125588692920386236e-14,-1.000000000000000000e+00
-9.410831331869544403e-02,-9.955619646030628989e-01,7.362395096142404045e-14,-9.955619646030628989e-01,9.410831331869543015e-02,7.579901928976005213e-17,-7.004088465397060579e-15,-7.329007194313830857e-14,-1.000000000000000000e+00
-7.845909572788239972e-02,-9.969173337331250773e-01,-3.451122700914393549e-14,-9.969173337331249662e-01,7.845909572788238584e-02,2.547967759585302995e-16,2.453708341064729598e-15,3.442483153845046679e-14,-1.000000000000000000e+00
-6.279051952941554215e-02,-9.980267284282652307e-01,7.362395096122837771e-14,-9.980267284282651197e-01,6.279051952941554215e-02,7.579952943184438501e-17,-4.698536087039008163e-15,-7.347391141996466627e-14,-1.000000000000000000e+00
-4.710645070965624459e-02,-9.988898749619694595e-01,-3.451122700933297181e-14,-9.988898749619693485e-01,4.710645070965623765e-02,2.547966111517831072e-16,1.371187658990762250e-15,3.448491779614095544e-14,-1.000000000000000000e+00
-3.141075907832058950e-02,-9.995065603657254938e-01,4.417437057745869551e-14,-9.995065603657254938e-01,3.141075907832058950e-02,4.921171939946011862e-17,-1.436737948031646227e-15,-4.415102741473476480e-14,-1.000000000000000000e+00
-1.570731731207072185e-02,-9.998766324816567019e-01,8.995926507772371565e-14,-9.998766324816567019e-01,1.570731731207072185e-02,2.323319590280123944e-17,-1.436249051417568247e-15,-8.994780209525886941e-14,-1.000000000000000000e+00
-7.153464702835070352e-14,-1.000000000000000000e+00,1.251607166316830241e-13,-1.000000000000000000e+00,7.153464702835071614e-14,1.171000014944885734e-16,-1.171000015034418981e-16,-1.251607166316830241e-13,-1.000000000000000000e+00
1.570731731174977025e-02,-9.998766324816616979e-01,1.944132455070930092e-13,-9.998766324816616979e-01,-1.570731731174977025e-02,3.307998849635344532e-16,2.722951461784360310e-15,-1.943944572062225201e-13,-1.000000000000000000e+00
3.141075907810959855e-02,-9.995065603657321551e-01,-5.521796321503201379e-14,-9.995065603657321551e-01,-3.141075907810959161e-02,2.112106921527441277e-16,-1.945544611757343086e-15,5.518408219529223743e-14,-1.000000000000000000e+00
4.710645070965134573e-02,-9.988898749619696815e-01,1.944132455067665848e-13,-9.988898749619695705e-01,-4.710645070965134573e-02,3.307973612841841563e-16,8.827687831916936804e-15,-1.942130051847989297e-13,-1.000000000000000000e+00
6.279051952941294701e-02,-9.980267284282652307e-01,-5.521796321574208958e-14,-9.980267284282653417e-01,-6.279051952941294701e-02,2.112158839752899332e-16,-3.677963695348402428e-15,5.509574082359170898e-14,-1.000000000000000000e+00
7.845909572764443729e-02,-9.969173337331437290e-01,1.944132455068824022e-13,-9.969173337331437290e-01,-7.845909572764443729e-02,3.307957665128101881e-16,1.492371140638436354e-14,-1.938398882898394166e-13,-1.000000000000000000e+00
9.410831331837192504e-02,-9.955619646030935410e-01,1.325231117269927798e-13,-9.955619646030935410e-01,-9.410831331837192504e-02,1.230373818853322798e-16,1.234903518270005875e-14,-1.319465483067245172e-13,-1.000000000000000000e+00
1.097343110910546787e-01,-9.939609554551785964e-01,1.235501926992354056e-13,-9.939609554551787074e-01,-1.097343110910547065e-01,4.018787495922612793e-17,1.351775010242546802e-14,-1.228084775707763312e-13,-1.000000000000000000e+00
1.253332335643213280e-01,-9.921147013144757665e-01,-4.785556812893930262e-14,-9.921147013144756555e-01,-1.253332335643213002e-01,1.884579254940453311e-16,-6.184864976119511140e-15,4.745459263928416452e-14,-1.000000000000000000e+00
1.409012319374557676e-01,-9.900236577165755225e-01,1.235501926989804205e-13,-9.900236577165755225e-01,-1.409012319374557953e-01,4.018056587011774804e-17,1.736859464660454548e-14,-1.223232751786634141e-13,-1.000000000000000000e+00
1.564344650402558212e-01,-9.876883405951338846e-01,-4.785556812807830827e-14,-9.876883405951337735e-01,-1.564344650402557935e-01,1.884509957633345287e-16,-7.672391050602434758e-15,4.723690644195049102e-14,-1.000000000000000000e+00
1.719291002792152911e-01,-9.851093261548078406e-01,1.235501926989278635e-13,-9.851093261548078406e-01,-1.719291002792152911e-01,4.017247852174973941e-17,2.120229918680381167e-14,-1.217173538940257080e-13,-1.000000000000000000e+00
1.873813145857589901e-01,-9.822872507286820598e-01,-4.785556812894070995e-14,-9.822872507286821708e-01,-1.873813145857589901e-01,1.884433385646654890e-16,-9.152344755206081103e-15,4.697260368893113510e-14,-1.000000000000000000e+00
2.027872953563959468e-01,-9.792228106217898409e-01,1.235501926989897859e-13,-9.792228106217899519e-01,-2.027872953563959746e-01,4.016361657668735322e-17,2.501508028868071943e-14,-1.209913116187458605e-13,-1.000000000000000000e+00
2.181432413965244677e-01,-9.759167619387514314e-01,-4.785556812893955505e-14,-9.759167619387515424e-01,-2.181432413965244677e-01,1.884349579558812202e-16,-1.062326558452345027e-14,4.666194527661308262e-14,-1.000000000000000000e+00
2.334453638558067756e-01,-9.723699203977003158e-01,1.235501926984145864e-13,-9.723699203977003158e-01,-2.334453638558067756e-01,4.015398339261381505e-17,2.880317516330131076e-14,-1.201458648005412573e-13,-1.000000000000000000e+00
2.486898871648353104e-01,-9.685831611286361831e-01,-4.785556812938974220e-14,-9.685831611286360721e-01,-2.486898871648353104e-01,1.884258565405994400e-16,-1.208370195007348865e-14,4.630523785136910698e-14,-1.000000000000000000e+00
